timestamp;wipingCmd;WiperMotorAngle;WiperMotorSpeed;wiperMotorLowSpeedOut;wiperMotorHighSpeedOut;Wiping_HMI_rqst;wiperParkStatusIn;wiperParkStatusOut;wiperMotorLowSpeed;Digital_WiperHi;Digital_WiperLo;bWiperMotorLowSpeed;WiperMotorHighSpeed
10591;;213.840.000;;;;;;;;;;;
10593;;214.200.000;;;;;;;;;;;
10595;;214.560.000;;;;;;;;;;;
10597;;214.920.000;;;;;;;;;;;
10599;;215.280.000;;;;;;;;;;;
10601;;215.640.000;;;;;;;;;;;
10603;;216.000.000;;;;;;;;;;;
10605;;216.360.000;;;;;;;;;;;
10607;;216.720.000;;;;;;;;;;;
10609;;217.080.000;;;;;;;;;;;
10611;;217.440.000;;;;;;;;;;;
10613;;217.800.000;;;;;;;;;;;
10615;;218.160.000;;;;;;;;;;;
10617;;218.520.000;;;;;;;;;;;
10619;;218.880.000;;;;;;;;;;;
10621;;219.240.000;;;;;;;;;;;
10623;;219.600.000;;;;;;;;;;;
10625;;219.960.000;;;;;;;;;;;
10627;;220.320.000;;;;;;;;;;;
10629;;220.680.000;;;;;;;;;;;
10631;;221.040.000;;;;;;;;;;;
10633;;221.400.000;;;;;;;;;;;
10635;;221.760.000;;;;;;;;;;;
10637;;222.120.000;;;;;;;;;;;
10639;;222.480.000;;;;;;;;;;;
10641;;222.840.000;;;;;;;;;;;
10643;;223.200.000;;;;;;;;;;;
10645;;223.560.000;;;;;;;;;;;
10647;;223.920.000;;;;;;;;;;;
10649;;224.280.000;;;;;;;;;;;
10651;;224.640.000;;;;;;;;;;;
10653;;225.000.000;;;;;;;;;;;
10655;;225.360.000;;;;;;;;;;;
10657;;225.720.000;;;;;;;;;;;
10659;;226.080.000;;;;;;;;;;;
10661;;226.440.000;;;;;;;;;;;
10663;;226.800.000;;;;;;;;;;;
10665;;227.160.000;;;;;;;;;;;
10667;;227.520.000;;;;;;;;;;;
10669;;227.880.000;;;;;;;;;;;
10671;;228.240.000;;;;;;;;;;;
10673;;228.600.000;;;;;;;;;;;
10675;;228.960.000;;;;;;;;;;;
10677;;229.320.000;;;;;;;;;;;
10679;;229.680.000;;;;;;;;;;;
10681;;230.040.000;;;;;;;;;;;
10683;;230.400.000;;;;;;;;;;;
10685;;230.760.000;;;;;;;;;;;
10687;;231.120.000;;;;;;;;;;;
10689;;231.480.000;;;;;;;;;;;
10691;;231.840.000;;;;;;;;;;;
10693;;232.200.000;;;;;;;;;;;
10695;;232.560.000;;;;;;;;;;;
10697;;232.920.000;;;;;;;;;;;
10699;;233.280.000;;;;;;;;;;;
10701;;233.640.000;;;;;;;;;;;
10703;;234.000.000;;;;;;;;;;;
10705;;234.360.000;;;;;;;;;;;
10707;;234.720.000;;;;;;;;;;;
10709;;235.080.000;;;;;;;;;;;
10711;;235.440.000;;;;;;;;;;;
10713;;235.800.000;;;;;;;;;;;
10715;;236.160.000;;;;;;;;;;;
10717;;236.520.000;;;;;;;;;;;
10719;;236.880.000;;;;;;;;;;;
10721;;237.240.000;;;;;;;;;;;
10723;;237.600.000;;;;;;;;;;;
10725;;237.960.000;;;;;;;;;;;
10727;;238.320.000;;;;;;;;;;;
10729;;238.680.000;;;;;;;;;;;
10731;;239.040.000;;;;;;;;;;;
10733;;239.400.000;;;;;;;;;;;
10735;;239.760.000;;;;;;;;;;;
10737;;240.120.000;;;;;;;;;;;
10739;;240.480.000;;;;;;;;;;;
10741;;240.840.000;;;;;;;;;;;
10743;;241.200.000;;;;;;;;;;;
10745;;241.560.000;;;;;;;;;;;
10747;;241.920.000;;;;;;;;;;;
10749;;242.280.000;;;;;;;;;;;
10751;;242.640.000;;;;;;;;;;;
10753;;243.000.000;;;;;;;;;;;
10755;;243.360.000;;;;;;;;;;;
10757;;243.720.000;;;;;;;;;;;
10759;;244.080.000;;;;;;;;;;;
10761;;244.440.000;;;;;;;;;;;
10763;;244.800.000;;;;;;;;;;;
10765;;245.160.000;;;;;;;;;;;
10767;;245.520.000;;;;;;;;;;;
10769;;245.880.000;;;;;;;;;;;
10771;;246.240.000;;;;;;;;;;;
10773;;246.600.000;;;;;;;;;;;
10775;;246.960.000;;;;;;;;;;;
10777;;247.320.000;;;;;;;;;;;
10779;;247.680.000;;;;;;;;;;;
10781;;248.040.000;;;;;;;;;;;
10783;;248.400.000;;;;;;;;;;;
10785;;248.760.000;;;;;;;;;;;
10787;;249.120.000;;;;;;;;;;;
10789;;249.480.000;;;;;;;;;;;
10791;;249.840.000;;;;;;;;;;;
10793;;250.200.000;;;;;;;;;;;
10795;;250.560.000;;;;;;;;;;;
10797;;250.920.000;;;;;;;;;;;
10799;;251.280.000;;;;;;;;;;;
10801;;251.640.000;;;;;;;;;;;
10803;;252.000.000;;;;;;;;;;;
10805;;252.360.000;;;;;;;;;;;
10807;;252.720.000;;;;;;;;;;;
10809;;253.080.000;;;;;;;;;;;
10811;;253.440.000;;;;;;;;;;;
10813;;253.800.000;;;;;;;;;;;
10815;;254.160.000;;;;;;;;;;;
10817;;254.520.000;;;;;;;;;;;
10819;;254.880.000;;;;;;;;;;;
10821;;255.240.000;;;;;;;;;;;
10823;;255.600.000;;;;;;;;;;;
10825;;255.960.000;;;;;;;;;;;
10827;;256.320.000;;;;;;;;;;;
10829;;256.680.000;;;;;;;;;;;
10831;;257.040.000;;;;;;;;;;;
10833;;257.400.000;;;;;;;;;;;
10835;;257.760.000;;;;;;;;;;;
10837;;258.120.000;;;;;;;;;;;
10839;;258.480.000;;;;;;;;;;;
10841;;258.840.000;;;;;;;;;;;
10843;;259.200.000;;;;;;;;;;;
10845;;259.560.000;;;;;;;;;;;
10847;;259.920.000;;;;;;;;;;;
10849;;260.280.000;;;;;;;;;;;
10851;;260.640.000;;;;;;;;;;;
10853;;261.000.000;;;;;;;;;;;
10855;;261.360.000;;;;;;;;;;;
10857;;261.720.000;;;;;;;;;;;
10859;;262.080.000;;;;;;;;;;;
10861;;262.440.000;;;;;;;;;;;
10863;;262.800.000;;;;;;;;;;;
10865;;263.160.000;;;;;;;;;;;
10867;;263.520.000;;;;;;;;;;;
10869;;263.880.000;;;;;;;;;;;
10871;;264.240.000;;;;;;;;;;;
10873;;264.600.000;;;;;;;;;;;
10875;;264.960.000;;;;;;;;;;;
10877;;265.320.000;;;;;;;;;;;
10879;;265.680.000;;;;;;;;;;;
10881;;266.040.000;;;;;;;;;;;
10883;;266.400.000;;;;;;;;;;;
10885;;266.760.000;;;;;;;;;;;
10887;;267.120.000;;;;;;;;;;;
10889;;267.480.000;;;;;;;;;;;
10891;;267.840.000;;;;;;;;;;;
10893;;268.200.000;;;;;;;;;;;
10895;;268.560.000;;;;;;;;;;;
10897;;268.920.000;;;;;;;;;;;
10899;;269.280.000;;;;;;;;;;;
10901;;269.640.000;;;;;;;;;;;
10903;;270.000.000;;;;;;;;;;;
10905;;270.360.000;;;;;;;;;;;
10907;;270.720.000;;;;;;;;;;;
10909;;271.080.000;;;;;;;;;;;
10911;;271.440.000;;;;;;;;;;;
10913;;271.800.000;;;;;;;;;;;
10915;;272.160.000;;;;;;;;;;;
10917;;272.520.000;;;;;;;;;;;
10919;;272.880.000;;;;;;;;;;;
10921;;273.240.000;;;;;;;;;;;
10923;;273.600.000;;;;;;;;;;;
10925;;273.960.000;;;;;;;;;;;
10927;;274.320.000;;;;;;;;;;;
10929;;274.680.000;;;;;;;;;;;
10931;;275.040.000;;;;;;;;;;;
10933;;275.400.000;;;;;;;;;;;
10935;;275.760.000;;;;;;;;;;;
10937;;276.120.000;;;;;;;;;;;
10939;;276.480.000;;;;;;;;;;;
10941;;276.840.000;;;;;;;;;;;
10943;;277.200.000;;;;;;;;;;;
10945;;277.560.000;;;;;;;;;;;
10947;;277.920.000;;;;;;;;;;;
10949;;278.280.000;;;;;;;;;;;
10951;;278.640.000;;;;;;;;;;;
10953;;279.000.000;;;;;;;;;;;
10955;;279.360.000;;;;;;;;;;;
10957;;279.720.000;;;;;;;;;;;
10959;;280.080.000;;;;;;;;;;;
10961;;280.440.000;;;;;;;;;;;
10963;;280.800.000;;;;;;;;;;;
10965;;281.160.000;;;;;;;;;;;
10967;;281.520.000;;;;;;;;;;;
10969;;281.880.000;;;;;;;;;;;
10971;;282.240.000;;;;;;;;;;;
10973;;282.600.000;;;;;;;;;;;
10975;;282.960.000;;;;;;;;;;;
10977;;283.320.000;;;;;;;;;;;
10979;;283.680.000;;;;;;;;;;;
10981;;284.040.000;;;;;;;;;;;
10983;;284.400.000;;;;;;;;;;;
10985;;284.760.000;;;;;;;;;;;
10987;;285.120.000;;;;;;;;;;;
10989;;285.480.000;;;;;;;;;;;
10991;;285.840.000;;;;;;;;;;;
10993;;286.200.000;;;;;;;;;;;
10995;;286.560.000;;;;;;;;;;;
10997;;286.920.000;;;;;;;;;;;
10999;;287.280.000;;;;;;;;;;;
11001;;287.640.000;;;;;;;;;;;
11003;;288.000.000;;;;;;;;;;;
11005;;288.360.000;;;;;;;;;;;
11007;;288.720.000;;;;;;;;;;;
11009;;289.080.000;;;;;;;;;;;
11011;;289.440.000;;;;;;;;;;;
11013;;289.800.000;;;;;;;;;;;
11015;;290.160.000;;;;;;;;;;;
11017;;290.520.000;;;;;;;;;;;
11019;;290.880.000;;;;;;;;;;;
11021;;291.240.000;;;;;;;;;;;
11023;;291.600.000;;;;;;;;;;;
11025;;291.960.000;;;;;;;;;;;
11027;;292.320.000;;;;;;;;;;;
11029;;292.680.000;;;;;;;;;;;
11031;;293.040.000;;;;;;;;;;;
11033;;293.400.000;;;;;;;;;;;
11035;;293.760.000;;;;;;;;;;;
11037;;294.120.000;;;;;;;;;;;
11039;;294.480.000;;;;;;;;;;;
11041;;294.840.000;;;;;;;;;;;
11043;;295.200.000;;;;;;;;;;;
11045;;295.560.000;;;;;;;;;;;
11047;;295.920.000;;;;;;;;;;;
11049;;296.280.000;;;;;;;;;;;
11051;;296.640.000;;;;;;;;;;;
11053;;297.000.000;;;;;;;;;;;
11055;;297.360.000;;;;;;;;;;;
11057;;297.720.000;;;;;;;;;;;
11059;;298.080.000;;;;;;;;;;;
11061;;298.440.000;;;;;;;;;;;
11063;;298.800.000;;;;;;;;;;;
11065;;299.160.000;;;;;;;;;;;
11067;;299.520.000;;;;;;;;;;;
11069;;299.880.000;;;;;;;;;;;
11071;;300.240.000;;;;;;;;;;;
11073;;300.600.000;;;;;;;;;;;
11075;;300.960.000;;;;;;;;;;;
11077;;301.320.000;;;;;;;;;;;
11079;;301.680.000;;;;;;;;;;;
11081;;302.040.000;;;;;;;;;;;
11083;;302.400.000;;;;;;;;;;;
11085;;302.760.000;;;;;;;;;;;
11087;;303.120.000;;;;;;;;;;;
11089;;303.480.000;;;;;;;;;;;
11091;;303.840.000;;;;;;;;;;;
11093;;304.200.000;;;;;;;;;;;
11095;;304.560.000;;;;;;;;;;;
11097;;304.920.000;;;;;;;;;;;
11099;;305.280.000;;;;;;;;;;;
11101;;305.640.000;;;;;;;;;;;
11103;;306.000.000;;;;;;;;;;;
11105;;306.360.000;;;;;;;;;;;
11107;;306.720.000;;;;;;;;;;;
11109;;307.080.000;;;;;;;;;;;
11111;;307.440.000;;;;;;;;;;;
11113;;307.800.000;;;;;;;;;;;
11115;;308.160.000;;;;;;;;;;;
11117;;308.520.000;;;;;;;;;;;
11119;;308.880.000;;;;;;;;;;;
11121;;309.240.000;;;;;;;;;;;
11123;;309.600.000;;;;;;;;;;;
11125;;309.960.000;;;;;;;;;;;
11127;;310.320.000;;;;;;;;;;;
11129;;310.680.000;;;;;;;;;;;
11131;;311.040.000;;;;;;;;;;;
11133;;311.400.000;;;;;;;;;;;
11135;;311.760.000;;;;;;;;;;;
11137;;312.120.000;;;;;;;;;;;
11139;;312.480.000;;;;;;;;;;;
11141;;312.840.000;;;;;;;;;;;
11143;;313.200.000;;;;;;;;;;;
11145;;313.560.000;;;;;;;;;;;
11147;;313.920.000;;;;;;;;;;;
11149;;314.280.000;;;;;;;;;;;
11151;;314.640.000;;;;;;;;;;;
11153;;315.000.000;;;;;;;;;;;
11155;;315.360.000;;;;;;;;;;;
11157;;315.720.000;;;;;;;;;;;
11159;;316.080.000;;;;;;;;;;;
11161;;316.440.000;;;;;;;;;;;
11163;;316.800.000;;;;;;;;;;;
11165;;317.160.000;;;;;;;;;;;
11167;;317.520.000;;;;;;;;;;;
11169;;317.880.000;;;;;;;;;;;
11171;;318.240.000;;;;;;;;;;;
11173;;318.600.000;;;;;;;;;;;
11175;;318.960.000;;;;;;;;;;;
11177;;319.320.000;;;;;;;;;;;
11179;;319.680.000;;;;;;;;;;;
11181;;320.040.000;;;;;;;;;;;
11183;;320.400.000;;;;;;;;;;;
11185;;320.760.000;;;;;;;;;;;
11187;;321.120.000;;;;;;;;;;;
11189;;321.480.000;;;;;;;;;;;
11191;;321.840.000;;;;;;;;;;;
11193;;322.200.000;;;;;;;;;;;
11195;;322.560.000;;;;;;;;;;;
11197;;322.920.000;;;;;;;;;;;
11199;;323.280.000;;;;;;;;;;;
11201;;323.640.000;;;;;;;;;;;
11203;;324.000.000;;;;;;;;;;;
11205;;324.360.000;;;;;;;;;;;
11207;;324.720.000;;;;;;;;;;;
11209;;325.080.000;;;;;;;;;;;
11211;;325.440.000;;;;;;;;;;;
11213;;325.800.000;;;;;;;;;;;
11215;;326.160.000;;;;;;;;;;;
11217;;326.520.000;;;;;;;;;;;
11219;;326.880.000;;;;;;;;;;;
11221;;327.240.000;;;;;;;;;;;
11223;;327.600.000;;;;;;;;;;;
11225;;327.960.000;;;;;;;;;;;
11227;;328.320.000;;;;;;;;;;;
11229;;328.680.000;;;;;;;;;;;
11231;;329.040.000;;;;;;;;;;;
11233;;329.400.000;;;;;;;;;;;
11235;;329.760.000;;;;;;;;;;;
11237;;330.120.000;;;;;;;;;;;
11239;;330.480.000;;;;;;;;;;;
11241;;330.840.000;;;;;;;;;;;
11243;;331.200.000;;;;;;;;;;;
11245;;331.560.000;;;;;;;;;;;
11247;;331.920.000;;;;;;;;;;;
11249;;332.280.000;;;;;;;;;;;
11251;;332.640.000;;;;;;;;;;;
11253;;333.000.000;;;;;;;;;;;
11255;;333.360.000;;;;;;;;;;;
11257;;333.720.000;;;;;;;;;;;
11259;;334.080.000;;;;;;;;;;;
11261;;334.440.000;;;;;;;;;;;
11263;;334.800.000;;;;;;;;;;;
11265;;335.160.000;;;;;;;;;;;
11267;;335.520.000;;;;;;;;;;;
11269;;335.880.000;;;;;;;;;;;
11271;;336.240.000;;;;;;;;;;;
11273;;336.600.000;;;;;;;;;;;
11275;;336.960.000;;;;;;;;;;;
11277;;337.320.000;;;;;;;;;;;
11279;;337.680.000;;;;;;;;;;;
11281;;338.040.000;;;;;;;;;;;
11283;;338.400.000;;;;;;;;;;;
11285;;338.760.000;;;;;;;;;;;
11287;;339.120.000;;;;;;;;;;;
11289;;339.480.000;;;;;;;;;;;
11291;;339.840.000;;;;;;;;;;;
11293;;340.200.000;;;;;;;;;;;
11295;;340.560.000;;;;;0;;;;;;
11297;;340.920.000;;;;;;;;;;;
11299;;341.280.000;;;;;;0;;;;;
11301;;341.640.000;;;;;;;;;;;
11303;;342.000.000;;;;;;;;;;;
11305;;342.360.000;;;;;;;;;;;
11307;;342.720.000;;;;;;;;;;;
11309;;343.080.000;;;;;;;;;;;
11311;;343.440.000;;;;;;;;;;;
11313;;343.800.000;;;;;;;;;;;
11315;;344.160.000;;;;;;;;;;;
11317;;344.520.000;;;;;;;;;;;
11319;;344.880.000;;;;;;;;;;;
11321;;345.240.000;;;;;;;;;;;
11323;;345.600.000;;;;;;;;;;;
11325;;345.960.000;;;;;;;;;;;
11327;;346.320.000;;;;;;;;;;;
11329;;346.680.000;;;;;;;;;;;
11331;;347.040.000;;;;;;;;;;;
11333;;347.400.000;;;;;;;;;;;
11335;;347.760.000;;;;;;;;;;;
11337;;348.120.000;;;;;;;;;;;
11339;;348.480.000;;;;;;;;;;;
11341;;348.840.000;;;;;;;;;;;
11343;;349.200.000;;;;;;;;;;;
11345;;349.560.000;;;;;;;;;;;
11347;;349.920.000;;;;;;;;;;;
11349;;350.280.000;;;;;;;;;;;
11351;;350.640.000;;;;;;;;;;;
11353;;351.000.000;;;;;;;;;;;
11355;;351.360.000;;;;;;;;;;;
11357;;351.720.000;;;;;;;;;;;
11359;;352.080.000;;;;;;;;;;;
11361;;352.440.000;;;;;;;;;;;
11363;;352.800.000;;;;;;;;;;;
11365;;353.160.000;;;;;;;;;;;
11367;;353.520.000;;;;;;;;;;;
11369;;353.880.000;;;;;;;;;;;
11371;;354.240.000;;;;;;;;;;;
11373;;354.600.000;;;;;;;;;;;
11375;;354.960.000;;;;;;;;;;;
11377;;355.320.000;;;;;;;;;;;
11379;;355.680.000;;;;;;;;;;;
11381;;356.040.000;;;;;;;;;;;
11383;;356.400.000;;;;;;;;;;;
11385;;356.760.000;;;;;;;;;;;
11387;;357.120.000;;;;;;;;;;;
11389;;357.480.000;;;;;;;;;;;
11391;;357.840.000;;;;;;;;;;;
11393;;358.200.000;;;;;;;;;;;
11395;;358.560.000;;;;;;;;;;;
11397;;358.920.000;;;;;;;;;;;
11399;;359.280.000;;;;;;;;;;;
11401;;359.640.000;;;;;;;;;;;
11403;;0.000000;;;;;;;;;;;
11405;;0.360000;;;;;;;;;;;
11407;;0.720000;;;;;;;;;;;
11409;;1.080.000;;;;;;;;;;;
11411;;1.440.000;;;;;;;;;;;
11413;;1.800.000;;;;;;;;;;;
11415;;2.160.000;;;;;;;;;;;
11417;;2.520.000;;;;;;;;;;;
11419;;2.880.000;;;;;;;;;;;
11421;;3.240.000;;;;;;;;;;;
11423;;3.600.000;;;;;;;;;;;
11425;;3.960.000;;;;;;;;;;;
11427;;4.320.000;;;;;;;;;;;
11429;;4.680.000;;;;;;;;;;;
11431;;5.040.000;;;;;;;;;;;
11433;;5.400.000;;;;;;;;;;;
11435;;5.760.000;;;;;;;;;;;
11437;;6.120.000;;;;;;;;;;;
11439;;6.480.000;;;;;;;;;;;
11441;;6.840.000;;;;;;;;;;;
11443;;7.200.000;;;;;;;;;;;
11445;;7.560.000;;;;;;;;;;;
11447;;7.920.000;;;;;;;;;;;
11449;;8.280.000;;;;;;;;;;;
11451;;8.640.000;;;;;;;;;;;
11453;;9.000.000;;;;;;;;;;;
11455;;9.360.000;;;;;;;;;;;
11457;;9.720.000;;;;;;;;;;;
11459;;10.080.000;;;;;;;;;;;
11461;;10.440.000;;;;;;;;;;;
11463;;10.800.000;;;;;;;;;;;
11465;;11.160.000;;;;;;;;;;;
11467;;11.520.000;;;;;;;;;;;
11469;;11.880.000;;;;;;;;;;;
11471;;12.240.000;;;;;;;;;;;
11473;;12.600.000;;;;;;;;;;;
11475;;12.960.000;;;;;;;;;;;
11477;;13.320.000;;;;;;;;;;;
11479;;13.680.000;;;;;;;;;;;
11481;;14.040.000;;;;;;;;;;;
11483;;14.400.000;;;;;;;;;;;
11485;;14.760.000;;;;;;;;;;;
11487;;15.120.000;;;;;;;;;;;
11489;;15.480.000;;;;;;;;;;;
11491;;15.840.000;;;;;;;;;;;
11493;;16.200.000;;;;;;;;;;;
11495;;16.560.000;;;;;;;;;;;
11497;;16.920.000;;;;;;;;;;;
11499;;17.280.000;;;;;;;;;;;
11501;;17.640.000;;;;;;;;;;;
11503;;18.000.000;;;;;;;;;;;
11505;;18.360.000;;;;;;;;;;;
11507;;18.720.000;;;;;;;;;;;
11509;;19.080.000;;;;;;;;;;;
11511;;19.440.000;;;;;;;;;;;
11513;;19.800.000;;;;;;;;;;;
11515;;20.160.000;;;;;;;;;;;
11517;;20.520.000;;;;;1;;;;;;
11519;;20.880.000;;;;;;;;;;;
11521;;21.240.000;;;;;;;;;;;
11523;;21.600.000;;;;;;;;;;;
11525;;21.960.000;;;;;;;;;;;
11527;;22.320.000;;;;;;;;;;;
11529;;22.680.000;;;;;;;;;;;
11531;;23.040.000;;;;;;;;;;;
11533;;23.400.000;;;;;;;;;;;
11535;;23.760.000;;;;;;;;;;;
11537;;24.120.000;;;;;;;;;;;
11539;;24.480.000;;;;;;;;;;;
11541;;24.840.000;;;;;;;;;;;
11543;;25.200.000;;;;;;;;;;;
11545;;25.560.000;;;;;;;;;;;
11547;;25.920.000;;;;;;;;;;;
11549;;26.280.000;;;;;;1;;;;;
11551;;26.640.000;;;;;;;;;;;
11553;;27.000.000;;;;;;;;;;;
11555;;27.360.000;;;;;;;;;;;
11557;;27.720.000;;;;;;;;;;;
11559;;28.080.000;;;;;;;;;;;
11561;;28.440.000;;;;;;;;;;;
11563;;28.800.000;;;;;;;;;;;
11565;;29.160.000;;;;;;;;;;;
11567;;29.520.000;;;;;;;;;;;
11569;;29.880.000;;;;;;;;;;;
11571;;30.240.000;;;;;;;;;;;
11573;;30.600.000;;;;;;;;;;;
11575;;30.960.000;;;;;;;;;;;
11577;;31.320.000;;;;;;;;;;;
11579;;31.680.000;;;;;;;;;;;
11581;;32.040.000;;;;;;;;;;;
11583;;32.400.000;;;;;;;;;;;
11585;;32.760.000;;;;;;;;;;;
11587;;33.120.000;;;;;;;;;;;
11589;;33.480.000;;;;;;;;;;;
11591;;33.840.000;;;;;;;;;;;
11593;;34.200.000;;;;;;;;;;;
11595;;34.560.000;;;;;;;;;;;
11597;;34.920.000;;;;;;;;;;;
11599;;35.280.000;;;;;;;;;;;
11601;;35.640.000;;;;;;;;;;;
11603;;36.000.000;;;;;;;;;;;
11605;;36.360.000;;;;;;;;;;;
11607;;36.720.000;;;;;;;;;;;
11609;;37.080.000;;;;;;;;;;;
11611;;37.440.000;;;;;;;;;;;
11613;;37.800.000;;;;;;;;;;;
11615;;38.160.000;;;;;;;;;;;
11617;;38.520.000;;;;;;;;;;;
11619;;38.880.000;;;;;;;;;;;
11621;;39.240.000;;;;;;;;;;;
11623;;39.600.000;;;;;;;;;;;
11625;;39.960.000;;;;;;;;;;;
11627;;40.320.000;;;;;;;;;;;
11629;;40.680.000;;;;;;;;;;;
11631;;41.040.000;;;;;;;;;;;
11633;;41.400.000;;;;;;;;;;;
11635;;41.760.000;;;;;;;;;;;
11637;;42.120.000;;;;;;;;;;;
11639;;42.480.000;;;;;;;;;;;
11641;;42.840.000;;;;;;;;;;;
11643;;43.200.000;;;;;;;;;;;
11645;;43.560.000;;;;;;;;;;;
11647;;43.920.000;;;;;;;;;;;
11649;;44.280.000;;;;;;;;;;;
11651;;44.640.000;;;;;;;;;;;
11653;;45.000.000;;;;;;;;;;;
11655;;45.360.000;;;;;;;;;;;
11657;;45.720.000;;;;;;;;;;;
11659;;46.080.000;;;;;;;;;;;
11661;;46.440.000;;;;;;;;;;;
11663;;46.800.000;;;;;;;;;;;
11665;;47.160.000;;;;;;;;;;;
11667;;47.520.000;;;;;;;;;;;
11669;;47.880.000;;;;;;;;;;;
11671;;48.240.000;;;;;;;;;;;
11673;;48.600.000;;;;;;;;;;;
11675;;48.960.000;;;;;;;;;;;
11677;;49.320.000;;;;;;;;;;;
11679;;49.680.000;;;;;;;;;;;
11681;;50.040.000;;;;;;;;;;;
11683;;50.400.000;;;;;;;;;;;
11685;;50.760.000;;;;;;;;;;;
11687;;51.120.000;;;;;;;;;;;
11689;;51.480.000;;;;;;;;;;;
11691;;51.840.000;;;;;;;;;;;
11693;;52.200.000;;;;;;;;;;;
11695;;52.560.000;;;;;;;;;;;
11697;;52.920.000;;;;;;;;;;;
11699;;53.280.000;;;;;;;;;;;
11701;;53.640.000;;;;;;;;;;;
11703;;54.000.000;;;;;;;;;;;
11705;;54.360.000;;;;;;;;;;;
11707;;54.720.000;;;;;;;;;;;
11709;;55.080.000;;;;;;;;;;;
11711;;55.440.000;;;;;;;;;;;
11713;;55.800.000;;;;;;;;;;;
11715;;56.160.000;;;;;;;;;;;
11717;;56.520.000;;;;;;;;;;;
11719;;56.880.000;;;;;;;;;;;
11721;;57.240.000;;;;;;;;;;;
11723;;57.600.000;;;;;;;;;;;
11725;;57.960.000;;;;;;;;;;;
11727;;58.320.000;;;;;;;;;;;
11729;;58.680.000;;;;;;;;;;;
11731;;59.040.000;;;;;;;;;;;
11733;;59.400.000;;;;;;;;;;;
11735;;59.760.000;;;;;;;;;;;
11737;;60.120.000;;;;;;;;;;;
11739;;60.480.000;;;;;;;;;;;
11741;;60.840.000;;;;;;;;;;;
11743;;61.200.000;;;;;;;;;;;
11745;;61.560.000;;;;;;;;;;;
11747;;61.920.000;;;;;;;;;;;
11749;;62.280.000;;;;;;;;;;;
11751;;62.640.000;;;;;;;;;;;
11753;;63.000.000;;;;;;;;;;;
11755;;63.360.000;;;;;;;;;;;
11757;;63.720.000;;;;;;;;;;;
11759;;64.080.000;;;;;;;;;;;
11761;;64.440.000;;;;;;;;;;;
11763;;64.800.000;;;;;;;;;;;
11765;;65.160.000;;;;;;;;;;;
11767;;65.520.000;;;;;;;;;;;
11769;;65.880.000;;;;;;;;;;;
11771;;66.240.000;;;;;;;;;;;
11773;;66.600.000;;;;;;;;;;;
11775;;66.960.000;;;;;;;;;;;
11777;;67.320.000;;;;;;;;;;;
11779;;67.680.000;;;;;;;;;;;
11781;;68.040.000;;;;;;;;;;;
11783;;68.400.000;;;;;;;;;;;
11785;;68.760.000;;;;;;;;;;;
11787;;69.120.000;;;;;;;;;;;
11789;;69.480.000;;;;;;;;;;;
11791;;69.840.000;;;;;;;;;;;
11793;;70.200.000;;;;;;;;;;;
11795;;70.560.000;;;;;;;;;;;
11797;;70.920.000;;;;;;;;;;;
11799;;71.280.000;;;;;;;;;;;
11801;;71.640.000;;;;;;;;;;;
11803;;72.000.000;;;;;;;;;;;
11805;;72.360.000;;;;;;;;;;;
11807;;72.720.000;;;;;;;;;;;
11809;;73.080.000;;;;;;;;;;;
11811;;73.440.000;;;;;;;;;;;
11813;;73.800.000;;;;;;;;;;;
11815;;74.160.000;;;;;;;;;;;
11817;;74.520.000;;;;;;;;;;;
11819;;74.880.000;;;;;;;;;;;
11821;;75.240.000;;;;;;;;;;;
11823;;75.600.000;;;;;;;;;;;
11825;;75.960.000;;;;;;;;;;;
11827;;76.320.000;;;;;;;;;;;
11829;;76.680.000;;;;;;;;;;;
11831;;77.040.000;;;;;;;;;;;
11833;;77.400.000;;;;;;;;;;;
11835;;77.760.000;;;;;;;;;;;
11837;;78.120.000;;;;;;;;;;;
11839;;78.480.000;;;;;;;;;;;
11841;;78.840.000;;;;;;;;;;;
11843;;79.200.000;;;;;;;;;;;
11845;;79.560.000;;;;;;;;;;;
11847;;79.920.000;;;;;;;;;;;
11849;;80.280.000;;;;;;;;;;;
11851;;80.640.000;;;;;;;;;;;
11853;;81.000.000;;;;;;;;;;;
11855;;81.360.000;;;;;;;;;;;
11857;;81.720.000;;;;;;;;;;;
11859;;82.080.000;;;;;;;;;;;
11861;;82.440.000;;;;;;;;;;;
11863;;82.800.000;;;;;;;;;;;
11865;;83.160.000;;;;;;;;;;;
11867;;83.520.000;;;;;;;;;;;
11869;;83.880.000;;;;;;;;;;;
11871;;84.240.000;;;;;;;;;;;
11873;;84.600.000;;;;;;;;;;;
11875;;84.960.000;;;;;;;;;;;
11877;;85.320.000;;;;;;;;;;;
11879;;85.680.000;;;;;;;;;;;
11881;;86.040.000;;;;;;;;;;;
11883;;86.400.000;;;;;;;;;;;
11885;;86.760.000;;;;;;;;;;;
11887;;87.120.000;;;;;;;;;;;
11889;;87.480.000;;;;;;;;;;;
11891;;87.840.000;;;;;;;;;;;
11893;;88.200.000;;;;;;;;;;;
11895;;88.560.000;;;;;;;;;;;
11897;;88.920.000;;;;;;;;;;;
